v1,v2,v3,v4,v5,v6,v7,v8,transaction_amount,is_fraud
1.2154,-0.0544,1.8579,-0.5707,0.2172,-0.4334,2.0745,0.1797,100.92,0
-0.6324,-0.6308,1.2244,0.6355,-1.023,0.1809,-2.3738,-0.5739,572.63,0
-1.4914,-1.5299,0.2553,0.539,1.9584,-0.0831,-1.3578,-0.1219,230.79,0
1.0259,-1.5112,1.0645,-0.1652,-0.0958,-1.7081,-0.1467,0.6136,346.67,0
0.2558,-1.7887,1.7943,1.4608,-0.8006,-1.1224,0.2281,-1.4259,232.36,0
-0.6651,0.9181,0.9047,1.5129,-1.6684,-0.9072,0.8231,-2.6514,282.35,0
2.4156,-0.3131,0.7449,0.3784,0.3561,-0.0235,-1.2,-2.7012,303.8,0
-1.1883,0.5192,0.5953,-1.0656,-0.9273,0.1365,-0.965,0.1787,509.9,0
0.9285,0.9614,0.7499,0.4401,0.4128,0.2776,0.4076,0.4754,548.99,0
-0.694,0.0794,0.5144,-0.2649,0.4446,-0.7961,0.0975,1.1425,15.33,0
-1.2636,1.9349,-1.6107,-0.0867,-1.8893,0.2707,-0.6411,0.8193,226.65,0
1.0129,0.3506,0.1661,1.3806,1.2113,1.158,0.4567,-0.3492,501.3,0
-0.4866,-0.1329,0.9414,0.5185,-1.1254,-1.0681,0.2708,0.3432,80.53,0
-0.6426,-0.3482,1.3395,-1.7011,-1.1942,-1.3657,1.4017,-0.6144,272.67,0
-1.0405,0.9097,0.6039,-2.1196,-1.4046,0.3576,-0.1333,-0.5165,152.59,0
0.2086,0.3763,1.1087,-1.1112,2.4982,-0.5126,-0.351,-1.2119,131.87,0
-0.0581,-2.1784,0.3762,0.0988,-1.1005,-0.1047,-0.2578,1.7643,17.45,0
1.4296,-1.6293,1.9017,-1.5725,-1.1983,-0.6208,1.3077,0.2256,103.87,0
-0.2393,0.1867,-1.661,-0.853,0.4597,-0.3299,0.6144,0.4249,428.73,0
0.4871,0.9493,0.0536,-0.3465,0.4864,0.6004,0.8897,-1.7124,36.95,0
-1.2019,-0.0166,0.5975,-1.2302,-0.9946,-0.6442,-0.2123,0.694,498.33,0
1.0726,-0.5943,1.1905,1.3213,1.0501,-0.1806,2.5471,0.1518,219.09,0
-0.0242,-0.5628,-0.007,0.7122,-0.4113,0.5184,-0.8127,0.7591,14.0,0
1.0489,-1.4433,-0.4274,-1.8437,-1.0296,0.3172,0.3362,-0.3132,151.28,0
1.1511,-1.0713,0.5252,-0.723,0.3955,0.6885,0.0499,2.4073,363.2,0
0.358,0.1463,-0.0726,-0.0686,-0.09,-0.3677,0.1398,-0.6439,463.09,0
0.0742,-0.8578,-0.5464,1.4862,0.1035,-0.5592,-1.1452,-1.8717,41.5,0
-0.45,-0.4056,-0.226,-1.6483,-0.6259,0.5018,-1.3582,-0.3551,418.03,0
0.4511,-0.4831,0.2839,-0.7722,-1.7135,-0.3445,0.7226,0.288,384.57,0
-1.3165,0.4264,0.067,-0.216,-0.6239,-0.0346,-0.5819,2.4345,381.4,0
0.5952,0.9528,0.0925,-0.814,-0.458,0.637,-1.0213,-0.1781,282.32,0
-0.4486,1.5313,-1.1087,0.3161,0.7354,-0.3134,-0.5388,-0.0761,253.99,0
1.1328,0.9231,-1.058,-0.1393,0.2035,-0.5076,2.3578,0.2337,458.76,0
-0.2075,0.2173,0.3411,0.1468,-2.4113,0.0833,-0.1508,0.8641,386.17,0
0.2766,0.1974,0.0199,-1.1598,0.2648,-0.5295,-0.986,1.2667,371.75,0
2.9064,1.2173,0.1316,0.3026,3.6872,1.9973,-0.454,2.8841,14.17,1
-0.987,1.3364,1.4633,0.2637,0.7088,0.7674,1.3958,0.7281,335.08,0
-0.1083,1.4122,1.3148,-0.6865,0.8183,-0.4771,0.6826,0.806,326.49,0
-0.0559,1.2346,-1.3116,2.0338,-0.0328,0.5802,0.1278,-1.726,202.78,0
-0.3236,0.4251,1.6403,1.6865,-1.3632,-0.3497,-1.5661,1.5199,540.48,0
-0.7615,0.0101,-0.6205,-0.5391,-0.0049,1.0142,1.4707,0.1478,479.41,0
0.7187,-0.0629,0.2738,0.0207,0.2026,-0.5865,-0.4942,0.0169,532.88,0
1.2821,0.6057,0.6868,-0.5907,1.6239,-0.2286,-0.8018,-0.5737,169.12,0
0.525,-0.8475,0.9952,-1.1012,-1.2106,-1.2735,0.9757,-0.0574,188.57,0
0.1459,-0.7012,0.4388,1.4521,-1.3136,-1.1281,-0.4832,-0.4368,270.92,0
1.4696,-0.575,-0.6435,-0.0524,0.3509,-0.1542,1.0493,-0.7991,558.13,0
1.6898,1.3422,0.6328,0.3785,-0.088,-1.2611,-0.2162,0.1014,195.17,0
1.7964,2.3543,2.4559,1.2689,0.4892,2.6485,-0.6805,2.8819,62.65,1
0.0786,0.1021,0.6476,-1.3782,-2.5494,0.9212,-1.083,-0.61,234.46,0
-1.3715,0.6718,-0.7245,-0.357,1.8488,1.01,0.5745,0.3808,116.67,0
-0.4415,-0.52,0.9489,-0.2627,-0.6109,-0.9132,-0.5113,0.8751,120.07,0
0.1363,1.1996,1.9555,0.7593,1.3825,0.7668,1.7099,1.8509,409.76,0
0.2653,0.4878,-0.8811,0.6976,-0.5139,0.6951,-1.8396,0.335,276.85,0
-1.0211,-0.604,0.5339,-0.0238,-0.4772,-0.9031,-1.0132,-0.1318,471.44,0
0.8857,0.5149,-0.249,0.7113,0.095,1.3314,0.1512,1.3239,426.11,0
0.0211,0.7748,0.2962,-0.1771,-0.9549,-0.1455,0.8421,-0.5081,405.3,0
-0.097,-1.4484,-0.0584,1.2332,-1.2341,-0.2447,-0.3875,-0.6977,104.1,0
-1.028,-1.3509,-0.1485,0.2323,-1.4493,0.0726,-0.8752,-1.0692,163.7,0
-0.9513,-0.8587,0.0353,-2.0496,1.196,-1.8758,-0.1278,-0.3242,477.42,0
-0.4629,0.8733,0.197,1.5606,0.751,0.524,1.8826,-0.0971,380.21,0
0.4138,-0.1894,0.5658,-1.4878,0.163,-0.4628,2.8623,0.1558,565.91,0
1.4822,-1.1981,0.1185,0.0068,-0.143,-0.3826,-0.3627,0.1746,81.81,0
0.1445,0.3447,-0.0435,-1.997,1.6626,-0.3678,-0.6178,1.358,83.69,0
0.3724,1.8562,2.0368,1.641,2.5152,1.0396,1.7403,0.4957,20.23,1
0.4092,1.857,3.6166,1.9696,0.2643,0.4598,1.3098,-0.0403,162.91,1
-0.5964,1.3639,-0.0017,-0.8559,-0.2296,1.2319,-0.4251,0.9496,276.44,0
-0.0362,-0.7804,1.1071,-0.4823,0.1292,-2.0603,-0.2152,-1.0996,260.59,0
0.5605,0.5322,1.9692,-1.583,1.6096,-0.5595,-0.447,-1.222,240.17,0
2.0748,3.07,-0.2072,1.1823,1.4147,2.0165,1.8466,2.4098,193.87,1
1.4258,-1.1241,0.3488,0.4431,0.074,-0.7846,-0.1496,-0.9501,226.12,0
-0.6849,0.6914,1.8093,-0.3533,-0.6637,-0.6853,0.0855,-0.5258,319.11,0
-0.1966,-0.7522,0.4795,0.1884,0.3929,0.705,-0.1705,-0.1689,24.02,0
0.0721,0.0642,1.8623,-1.2357,-0.3815,-0.9284,-1.0344,1.1274,31.96,0
0.7896,-0.4176,-0.4218,0.2827,-0.1289,0.8375,-0.9334,-1.3974,134.55,0
0.7717,1.3898,0.0235,1.2131,-0.2143,-0.7816,-1.3063,-0.5062,317.93,0
1.8845,1.9907,-0.9401,0.5694,0.871,0.7584,-0.3544,1.2792,158.34,0
1.4445,0.7528,-0.9806,-2.1863,1.0788,0.1114,-0.7452,1.1736,10.94,0
-0.47,-1.3941,0.701,1.1178,-0.3109,-0.3772,-0.9616,-0.1499,437.49,0
-1.9261,0.0311,-0.5147,0.0201,-1.063,0.7563,0.985,1.17,198.56,0
0.7955,1.0218,-2.7726,1.7335,0.6364,2.4615,-0.7823,-1.7635,426.47,0
1.9743,-2.2105,0.4693,0.0064,0.8157,0.7165,-0.165,0.1727,83.27,0
-1.8663,1.3334,-1.5674,-0.1527,0.6185,0.3586,-1.2778,-1.0983,120.3,0
-0.0091,1.3917,0.0287,-0.0455,0.4173,-0.5969,-0.6451,-0.0979,269.72,0
0.9111,-1.0817,0.3702,-0.7917,0.4463,-1.3752,-1.1078,0.3439,66.84,0
-1.2198,1.4387,0.7703,1.7983,2.1668,-1.2869,-1.2843,-2.8632,67.42,0
0.3186,0.4642,-0.4619,-0.5777,1.0256,-1.6758,-1.1429,-0.2473,326.94,0
0.4704,0.7403,0.1104,1.0034,-0.2013,0.1275,0.3746,0.2874,59.38,0
-0.5973,-0.3952,0.2985,1.2446,-2.2204,0.623,-0.1112,0.5257,370.86,0
-0.4381,0.9568,-0.0616,1.7188,-0.5308,1.4071,0.5931,-0.0325,498.2,0
1.2907,1.804,1.1167,3.6601,2.1237,1.3817,1.3451,1.6074,111.95,1
1.115,-0.7241,0.4703,-0.5575,-0.4541,-1.4125,-0.2861,0.545,400.12,0
-0.0938,0.181,-0.5194,0.4703,-2.2714,0.5531,-0.4764,-0.1097,397.98,0
1.3562,-1.3513,-0.7535,-0.1323,-1.0701,-0.0966,0.712,-1.3733,140.79,0
1.0141,0.3432,0.5865,0.1591,0.5244,0.4586,-0.9281,0.3731,284.11,0
-0.5468,0.5776,0.0913,-1.022,1.471,1.0901,1.5861,0.237,813.24,0
-2.1236,0.0571,0.2007,-1.0343,0.1475,-0.361,-1.3428,0.6715,169.02,0
1.2589,-0.1418,1.5125,-0.8939,1.4382,-0.904,2.5488,-0.9518,18.88,0
0.9968,-0.6743,2.4794,0.7631,-1.1275,0.1852,0.7727,-0.3494,225.5,0
-1.5473,1.5218,0.2242,1.3488,-0.1094,-1.8563,2.6374,0.1311,327.57,0
0.2482,1.254,-0.8483,0.1626,0.2871,1.3824,0.3188,-0.6255,123.77,0
0.9654,-0.7805,0.09,0.0606,0.4339,-1.0476,0.6362,-1.8459,123.72,0
-0.7684,0.5369,-0.7998,-1.0968,1.1317,-0.1789,-0.1475,0.6925,832.05,0
-0.6751,0.6362,0.4655,-0.7097,-0.4643,0.6797,1.3769,-1.8117,155.24,0
-3.2633,-0.4428,-0.0459,-0.6611,0.8635,1.202,-1.412,2.0935,85.34,0
1.0818,-1.0462,1.325,0.0232,-0.5062,-0.5368,-1.0014,-1.7409,92.12,0
-1.1298,-0.6484,1.7581,0.0729,-1.0023,-0.3148,-1.5974,-1.0142,320.7,0
1.3471,-0.7185,0.0365,-0.7656,0.2394,0.3295,0.9598,1.3135,283.53,0
-0.5556,0.3511,-0.5685,-0.9145,0.6126,1.3694,-1.1072,0.2437,181.07,0
0.273,0.7846,-1.8367,-0.2706,1.6462,0.5519,-1.8705,0.6583,3.35,0
-1.1009,-0.2701,-1.0255,0.8687,-0.9081,0.2918,-1.3902,-1.1334,80.2,0
0.3286,-0.6336,0.4257,-1.0853,0.6341,1.3789,1.631,0.7085,35.21,0
-2.1455,-0.3273,-0.2192,-2.0492,0.0454,-1.0759,0.6491,-0.2461,667.99,0
-0.9173,1.5217,-0.0717,-1.6787,0.3841,0.141,-0.4489,-1.0204,305.23,0
1.2037,1.2593,0.5319,1.3747,0.0085,0.6903,1.0045,1.019,96.07,0
-1.69,0.7697,0.8658,-0.1933,0.4004,0.7452,-0.8139,-0.7068,493.36,0
-0.2421,-1.091,-0.8736,-1.3692,0.9104,-0.3849,0.9525,0.1359,176.54,0
-0.8712,-0.0709,-1.9267,2.2641,0.1397,0.8668,-0.4615,-1.5431,371.42,0
0.2782,-1.9122,1.163,-0.2039,2.0119,1.4709,-0.5053,0.7219,619.19,0
-0.7189,-0.2648,-0.4184,0.8118,-0.1126,-0.9109,-0.1722,0.5148,73.08,0
-0.8338,-0.8576,-0.6812,0.2571,0.5198,-1.4145,-0.504,0.2433,556.81,0
0.4222,-1.4513,0.8061,0.4836,-0.4002,-0.0633,-1.1902,0.7503,359.89,0
-0.1163,0.366,0.3922,-0.8456,-0.094,0.7419,0.9286,1.2985,458.31,0
1.0988,-0.9422,0.4202,-2.3417,-1.1216,0.4667,-1.3124,0.4269,355.02,0
0.5551,0.4212,-0.5399,0.6159,1.8625,0.4717,0.5664,0.6722,524.77,0
1.7155,0.09,0.5524,1.3345,0.8577,-0.73,0.6001,1.8675,144.31,0
2.17,1.8987,0.2419,1.5984,1.7508,2.1653,2.2136,0.8625,334.17,1
1.2092,0.1347,1.8016,0.8505,0.212,0.2515,0.1372,-1.2512,42.96,0
-1.1536,-0.7701,0.0607,-1.2011,0.304,0.8051,0.5453,0.5052,277.01,0
0.8024,-0.3276,-1.0399,-1.7997,1.0922,0.7031,1.1685,-0.7251,214.97,0
1.0491,-0.71,0.4351,-0.6291,-1.0166,2.0556,-1.0022,-1.2793,108.44,0
-1.7739,0.5971,0.5172,-1.3262,-0.9643,0.604,-0.3027,1.1119,199.63,0
1.1665,-0.0962,-1.5535,1.5032,1.1288,-0.0313,-1.2252,-0.5862,227.56,0
0.2124,-1.6085,-0.4416,-1.2332,-0.4071,-0.7952,1.0118,1.0234,425.11,0
-0.4227,0.5978,-0.3488,1.6303,0.4043,0.2624,0.1271,1.7403,399.45,0
-0.6692,-1.8171,0.2758,2.054,0.4582,0.6867,-0.413,-0.2443,179.1,0
0.1722,0.5329,-0.4645,-0.7844,-0.023,2.5039,-0.2874,0.3614,259.26,0
-1.461,0.4602,-1.0168,-0.5899,2.1619,-0.2533,-0.7402,1.1526,665.07,0
0.5471,1.2764,0.0753,1.3673,-0.7266,-0.0733,-0.4808,0.7927,217.72,0
0.5737,-0.7408,0.1937,0.2744,-1.5541,0.2527,-0.0458,0.13,31.73,0
-0.9421,1.6109,0.6245,2.1204,-0.4504,0.1263,-0.6607,0.1433,322.1,0
-1.1819,-0.2896,0.1804,0.3648,-1.7722,-0.1686,-0.7506,0.5342,162.84,0
-0.7708,-0.5382,0.0188,0.148,-0.1907,-0.4233,-0.3514,2.5077,884.4,0
0.3998,1.5283,3.4205,1.4259,1.9319,2.6635,1.3641,2.2974,41.01,1
-1.3942,-1.0135,-1.4089,-0.0564,-1.5295,-0.6918,-1.1075,1.4797,184.8,0
-1.9876,-0.4577,-0.3451,0.8528,0.2852,1.4475,0.5201,-0.554,63.95,0
-0.0247,-0.115,1.0782,-1.2859,-0.6394,1.2035,0.2933,0.5494,165.28,0
-0.3413,-0.1082,-0.3521,0.5008,0.7201,-0.7735,-0.8098,-0.036,235.3,0
1.3453,0.5422,2.4608,0.8222,0.1272,0.356,1.0576,1.1756,423.29,1
-0.7774,0.4869,0.0062,-0.5229,-0.5569,-1.0698,-0.3957,1.1,273.97,0
-0.5485,0.7164,-1.1295,0.4577,0.3725,-0.2746,0.3977,0.1021,274.84,0
2.1313,-0.2585,1.7751,-0.0984,2.4604,0.3493,2.0119,2.215,503.03,1
0.469,-0.3254,-1.0688,-1.4276,-1.6707,1.7627,-2.2128,1.1937,266.0,0
-1.1478,0.9426,-0.4312,-1.1818,1.528,0.4611,-0.3818,-1.1458,200.22,0
-2.0429,2.4364,-0.3898,1.2904,1.0842,-0.4365,-0.3597,-0.8372,332.59,0
0.6058,-0.2019,1.0324,-0.2926,0.2472,-0.3111,0.4618,-0.3765,217.99,0
1.0929,0.2955,-0.4313,0.0668,0.0814,-0.0917,-1.3191,1.2431,23.41,0
0.0797,-0.0752,-1.4476,-0.8355,-0.8029,0.5748,0.9449,0.7366,106.28,0
-0.4497,-0.1913,-0.4303,-1.4011,-0.6521,-0.3819,0.0738,0.5589,75.85,0
-0.2583,-0.1261,-0.6577,0.0645,0.6281,-0.2363,-0.4532,-0.1658,417.35,0
-0.4225,0.9695,-0.4327,0.355,-0.1254,0.0444,0.093,-0.4457,170.28,0
0.2646,-0.4511,1.5355,0.4621,-0.2494,1.3863,1.5651,0.5126,113.25,0
1.012,1.7968,0.0437,-0.2626,1.3951,1.4719,-0.4434,-1.005,63.21,0
1.7684,-1.3984,0.5182,2.0711,0.0298,-0.264,-1.1678,1.0823,457.88,0
1.3871,-0.312,-0.1369,-0.333,0.3633,-0.9719,-0.7895,-2.1674,509.25,0
0.2232,1.158,1.8394,1.5125,0.9147,-0.1487,-0.6231,0.0179,216.12,0
0.534,-0.7924,1.4751,-1.7046,0.5669,0.3195,-0.2068,-0.9251,137.93,0
-0.7043,0.4559,-0.2644,0.452,-0.2348,-0.7893,-0.2716,1.5416,594.82,0
-1.3984,1.0454,-0.0574,-2.2689,0.1783,-0.4062,-0.5568,-0.7377,79.73,0
-0.2933,-1.4568,0.6445,0.4195,0.8434,-0.2741,-1.6844,0.5338,2.09,0
-0.8363,0.7595,-1.0261,0.0392,0.0529,2.3278,0.6304,-0.5929,378.07,0
1.3025,2.0999,-1.1939,-2.0311,0.5691,1.0704,1.957,0.7379,37.74,0
-0.7668,0.5371,-1.103,-1.0142,0.8964,-0.1661,0.9554,-0.3594,501.26,0
1.0498,-1.3567,-0.1433,-0.4481,-1.3892,-1.4543,-0.806,-0.6409,58.42,0
-1.2785,-0.2461,1.4818,-0.3208,-1.3659,-0.6799,-1.611,-1.2958,22.38,0
-0.6864,-0.9632,-0.7123,-0.5538,0.4047,0.0694,-1.0952,-0.0279,357.05,0
-2.1925,-1.5417,2.052,-1.0925,1.427,-0.9341,-0.1825,0.6252,150.16,0
-1.1719,1.5068,2.0558,1.9961,2.0157,1.1416,1.3792,0.3358,152.52,1
0.0502,-0.0293,-1.0217,0.8389,-0.0313,1.4495,0.9151,-0.626,452.8,0
1.494,-1.1148,-0.4237,1.5451,-1.9673,-0.0537,1.2289,1.214,13.98,0
-0.8424,0.4327,-0.3173,1.1037,-0.1804,-0.9646,-1.6877,-0.1721,379.21,0
-1.6072,-1.4147,1.474,-0.0767,0.1591,-0.5425,-0.4527,-0.7871,115.11,0
-0.8804,1.6957,-1.5334,2.0231,0.2889,0.9862,0.8683,0.617,330.2,0
-0.7408,-1.2466,-1.8,-0.363,-0.0702,1.1805,0.6294,0.5838,200.4,0
0.6854,0.1818,1.5885,1.3958,0.3341,2.7761,-0.2474,1.098,60.09,0
1.0623,-0.3572,3.0453,-0.5645,-0.9033,-1.0263,-0.2109,-1.7195,527.33,0
0.071,0.23,-0.2194,0.3961,0.3087,-1.0541,1.193,-0.2076,18.05,0
-0.7209,-0.6858,0.8852,-0.995,0.8834,0.1014,-1.6483,1.3645,38.96,0
0.8773,2.0332,1.7268,3.6408,1.1307,1.0699,0.8918,4.2659,56.66,1
0.3595,-1.1296,0.3227,-1.3307,-0.0705,-1.1686,-1.1181,1.6457,144.16,0
-0.0901,0.2212,-0.4161,0.3377,0.0213,0.7737,0.6631,0.1672,350.09,0
-0.1721,-0.2182,0.5093,0.6347,0.5167,0.3389,0.0856,-2.1512,321.77,0
-0.2856,-0.2653,0.1172,1.0861,0.9242,0.0115,1.0924,0.3418,380.41,0
-0.384,-1.1349,-0.8063,-0.241,0.6622,1.259,-1.356,-0.5973,140.43,0
-1.0296,1.0784,-0.1145,-0.3261,0.4622,-0.0764,-1.6581,-1.0614,286.21,0
-0.5084,0.3969,-1.6041,0.1315,-1.2032,-0.4256,2.2112,0.9322,837.56,0
0.7874,-0.4235,-0.819,0.5373,-0.8972,-0.329,0.1071,-0.6424,33.5,0
-0.3369,0.0362,-1.0938,-1.3445,-1.499,0.6492,-0.3379,-1.8711,247.4,0
-0.1907,-0.3578,-0.2768,0.0778,0.9208,0.404,1.0771,1.044,178.14,0
-1.2286,-0.0486,-0.1655,-0.7865,0.8738,-0.0595,1.0626,-0.195,225.65,0
1.0956,-0.1571,-0.5475,-1.6391,-0.273,0.5169,0.761,-1.3992,381.48,0
1.3301,1.838,2.5235,2.3999,2.0452,1.0415,5.4649,2.2674,41.51,1
-1.449,-1.0511,0.3399,0.7153,-0.7995,-0.5789,-1.1313,1.6582,129.03,0
0.1272,1.1502,-2.1522,2.0183,-0.4253,0.1411,0.5714,0.7261,339.89,0
-1.1444,1.0368,-0.554,-2.4136,1.7654,-0.8021,-0.2464,1.6409,290.25,0
-1.3209,0.7761,-0.2207,0.6172,0.2872,0.5485,-2.046,-0.8668,4.79,0
-1.5516,-0.2193,1.7924,0.1314,-0.5646,-1.7581,1.3803,-0.0701,85.02,0
-1.1837,-1.6462,1.9927,-0.6424,-0.1374,-0.3978,0.5481,1.7728,739.54,0
-1.3144,-0.366,1.9214,-0.0672,0.2834,1.1269,-1.2322,-0.8397,387.77,0
0.0422,-2.1577,-0.2002,0.9996,-0.7652,0.9209,0.1836,-0.1915,220.62,0
-0.616,1.6642,0.8949,-0.5243,-1.1685,0.2778,-0.4928,-0.4183,97.78,0
0.3702,-1.1686,0.729,-0.0143,-1.8279,0.1095,-1.6851,0.6934,186.86,0
0.7333,0.2747,-0.3287,-0.9863,1.7754,0.6319,0.3406,-0.4128,45.97,0
-1.8769,0.5498,-0.1212,-1.0333,0.2617,-1.3496,-0.4665,-0.7985,430.62,0
0.4005,0.4772,1.1861,0.7615,-0.0608,0.675,-0.2014,0.1468,428.76,0
-0.6818,1.2789,0.7416,-0.1895,-0.2604,0.1809,0.8775,0.3973,86.07,0
-0.419,0.2934,0.003,0.5063,-0.107,-0.5798,0.1913,-0.9172,551.73,0
-0.8867,-0.7568,-2.3864,0.6335,1.1086,1.1902,0.6754,-0.1541,348.03,0
-1.4973,0.5906,0.6294,1.2452,2.1182,-1.6926,-0.3885,-0.7423,537.77,0
0.4851,-0.7111,0.9754,-0.1192,-0.2894,0.0168,1.3952,-1.3713,107.06,0
0.8546,-1.2263,0.5786,-0.678,0.2421,-0.5643,-0.567,1.5231,405.54,0
-1.317,1.1621,-0.4044,2.0199,0.304,1.2672,0.6309,1.3151,110.48,0
-1.8007,-1.2436,0.2168,1.7694,0.2022,0.7021,-0.3376,-0.5106,140.9,0
-2.3552,1.7231,-0.2205,0.4556,1.4578,0.3003,1.4443,-1.2417,773.95,0
0.1184,-0.4201,-0.0448,-1.3011,-0.0138,-1.0827,-0.3954,0.9253,205.76,0
0.2487,-0.397,-0.6118,-1.847,-0.2786,1.1446,0.5988,0.0203,10.83,0
0.6648,-1.3775,-1.1693,-2.4762,-0.1343,-0.7725,-0.9034,0.3347,449.4,0
0.3535,1.3249,0.0805,0.1388,-0.2853,0.263,1.698,-0.5028,133.76,0
-0.9327,0.739,-0.6116,-0.6527,0.7726,0.3873,-2.5034,-0.1578,178.27,0
0.5225,0.0676,1.7691,-1.0046,-0.6611,0.133,0.2438,-1.9012,81.09,0
0.6678,1.3828,-0.6281,-0.0475,1.7287,0.229,0.3737,-0.4073,209.97,0
0.6123,0.9585,-0.2587,-1.2108,0.943,-1.1995,-0.1784,-0.0401,282.31,0
0.1759,1.1889,-1.9532,-0.4426,0.3967,1.0814,0.7697,0.676,182.04,0
1.0345,-0.4604,-2.348,-1.2291,0.6365,-0.1017,-0.4198,-2.4956,116.9,0
-1.346,1.1596,-0.9424,0.0352,0.4912,0.0032,-2.4781,0.3905,445.05,0
-0.692,-0.3411,-2.6771,-0.1165,0.8027,-0.2375,-0.5901,-0.2977,631.59,0
-0.3767,1.6444,-1.9311,-0.452,-1.0715,-0.1954,-0.4344,0.6022,496.78,0
1.1111,-0.9636,2.076,0.1484,0.24,-1.6177,-0.6201,1.0498,373.9,0
-0.781,-2.139,1.408,0.3677,-0.03,-2.1902,-1.8239,-0.0023,476.82,0
-0.8932,0.8849,1.3912,0.3946,0.4225,-1.2647,1.0544,1.7808,676.11,0
-1.5973,1.6042,-1.1125,0.7937,-0.2722,-0.1158,-0.2411,0.2556,388.78,0
-0.4947,-1.4708,0.4845,-0.8065,-0.5358,0.3468,-0.2566,-0.7047,444.81,0
-0.2249,-0.2451,0.0489,0.0713,0.1639,-0.5988,-0.5552,-0.1186,187.56,0
1.7742,-0.7904,0.7428,-0.0597,-0.3277,0.6323,-0.2992,-2.662,21.86,0
-1.8361,1.2728,-0.8802,0.2115,-0.5881,-0.923,1.3139,1.8562,151.85,0
-0.8284,-2.7553,-0.7898,2.3807,0.5954,1.6409,-0.3477,-2.3568,252.98,0
-2.973,0.8947,-0.4591,-0.2742,0.3359,-1.4247,0.0747,0.5345,467.28,0
-0.7329,-0.9898,1.2241,-1.1959,-0.1968,-0.0656,1.036,0.6143,451.8,0
2.1553,-1.0277,-0.1612,0.0887,-0.1086,-0.4582,1.1551,0.4545,332.08,0
-0.2425,1.7074,2.7105,-1.2044,-1.2595,-0.9572,-0.1033,0.8958,74.6,0
-1.1294,-1.5623,0.6355,0.6845,-0.3681,0.2937,0.1881,0.6024,148.07,0
0.4527,0.2919,-0.4722,-0.3018,0.2482,-0.1734,1.1115,0.0935,591.67,0
0.8984,0.7866,-1.0243,0.8323,1.8586,-0.0266,1.4995,-0.9173,698.25,0
1.5897,0.2171,-1.413,1.2104,-0.6939,0.5338,-1.2829,2.2264,63.25,0
-0.8616,-0.4242,0.5249,-1.1136,-0.1095,1.0891,0.2111,1.2474,338.37,0
-1.1391,-1.0685,0.753,-1.2777,-0.1182,2.6811,0.4596,0.7422,290.81,0
0.459,0.8604,-0.3503,2.8231,-1.2188,-0.5278,0.9014,0.7527,415.72,0
-0.5643,-0.8254,-0.1634,-0.9778,1.756,-1.3024,-0.1971,-1.9362,39.57,0
0.1478,-1.2953,0.5143,-0.9777,-0.8325,0.3755,1.7502,2.1978,580.11,0
-0.0898,2.108,0.313,2.5122,1.2102,0.2452,0.546,2.9075,72.47,1
0.5722,0.1005,-1.5667,-1.8183,1.509,-2.6347,0.1957,-0.235,730.76,0
-0.1329,-3.5292,0.0572,0.0178,1.0386,1.3091,-0.1877,0.8162,422.01,0
0.248,0.0783,-0.1636,-0.2961,-0.4263,0.2319,0.4108,0.1984,279.88,0
0.814,2.0025,1.7957,-0.195,-1.0927,0.8376,-0.1269,0.4781,590.31,0
-0.0717,-0.2388,-0.4444,0.2938,0.5545,1.9653,0.758,1.5937,105.17,0
-0.1117,-0.4956,1.48,-0.1213,1.092,1.2268,1.2877,0.6912,698.4,0
0.3589,-1.7511,-1.1223,-2.5109,1.7299,1.5274,0.3928,0.1351,77.94,0
-0.0371,0.4511,-0.0864,0.714,2.1853,-1.3412,-3.1881,-0.4157,553.78,0
1.8297,-0.7452,-1.409,0.8561,-2.1494,1.4918,0.1018,-1.427,482.98,0
0.797,-0.0015,0.3836,-0.1685,-1.7423,-0.2159,-0.3753,-1.039,110.24,0
-0.3011,1.1869,0.5791,1.0424,0.6204,2.4103,-0.5882,0.3981,326.16,0
1.0097,-1.4515,0.2292,0.066,1.7144,-0.2301,-0.1716,0.855,180.52,0
-0.02,1.1154,-0.83,-1.6749,-0.3523,-1.5977,0.0147,-0.7805,583.26,0
1.2421,-0.4926,1.0143,-1.8728,1.2962,-0.025,-0.0037,-2.0374,298.24,0
0.3459,1.5254,-0.5899,0.7834,0.1646,0.9827,-0.215,-0.3504,262.29,0
-2.772,0.938,-0.0086,-2.35,0.4461,1.1508,0.3639,0.5848,143.77,0
0.8407,-0.97,-0.3148,0.7491,-0.571,0.0796,0.4018,0.3909,83.19,0
-0.7871,0.1141,-1.2627,0.5394,-0.9371,0.9182,-0.3385,1.0625,527.28,0
-0.1982,-1.6421,1.1516,2.1542,1.281,1.0855,0.2261,-0.843,209.34,0
0.7538,1.3036,0.1736,1.9798,-1.321,0.6848,-1.0202,1.0585,46.39,0
-1.3027,1.4342,-0.6394,0.1624,0.1718,-0.4271,-0.7621,-0.3698,164.17,0
0.6992,-0.5838,0.6079,-2.3679,-0.3856,1.1671,-0.171,-0.8291,734.25,0
1.2015,0.0529,-2.0763,0.0279,0.6216,-0.1353,-0.1808,-0.9641,306.65,0
-0.5964,-1.3783,1.3054,-0.35,-0.7914,0.3363,0.6497,0.634,3.02,0
0.1306,0.7633,-1.4545,0.4299,-1.0753,-0.0625,3.0298,0.3036,106.66,0
